"관리번호","무인민원발급기명","설치장소주소","설치장소상세위치","평일시작시분","평일종료시분","휴일시작시분","휴일종료시분","운영시간참고내용","설치운영URL","사용여부명","장애인편의발급기형태","시각장애인용키패드","시각장애인용음성안내","청각장애인용화면안내","점자라벨부착","이어폰소켓","촉각(전자)모니터","화면확대기능","휠체어탄사용자조작","최종수정일자"
"505","신도림동주민센터 입구","서울특별시 구로구 신도림로 40(신도림동)","신도림동주민센터 입구","00:00 ","2400  ","00:00 ","2400  ","","https://www.guro.go.kr/www/contents.do;jsessionid=2B2734DF1E4BDABE4C4C17EA2A087147.3c9fdff513c606261?key=1625&","사용","장애인 정당한 편의 기능 인증(우선구매대상지능정보화제품)","제공","제공","제공","부착","제공","미제공","제공","가능","2026-07-15 08:55:37"
"403","여의도역1","서울특별시 영등포구 여의나루로 40(여의도동)","지하1층매표소앞(좌) 1.2번출구쪽","06:00 ","23:30 ","06:00 ","23:30 ","","http://www.ydp.go.kr/main/page.do?mCode=A010010000","사용","장애인 정당한 편의 기능 인증(우선구매대상지능정보화제품)","제공","제공","제공","부착","제공","제공","제공","가능","2026-01-23 10:15:23"
"401","영등포본동주민센터","서울특별시 영등포구 신길로61길 17(영등포동)[서울특별시 영등포구 영등포동 592번지 70호]","청사출입구","09:00 ","18:00 ","      ","      ","","http://www.ydp.go.kr/main/page.do?mCode=A010010000","사용","장애인 정당한 편의 기능 인증(우선구매대상지능정보화제품)","제공","제공","제공","부착","제공","제공","제공","가능","2026-01-23 10:12:38"
"301","당산1동주민센터","서울특별시 영등포구 양산로23길 11(당산동3가)","본관 입구 앞","08:30 ","19:00 ","      ","      ","토,일,공휴일 휴무","http://www.ydp.go.kr/main/page.do?mCode=A010010000","사용","장애인 정당한 편의 기능 인증(우선구매대상지능정보화제품)","제공","제공","제공","부착","제공","제공","제공","가능","2026-01-23 10:07:24"
"510","성내3동주민센터","서울특별시 강동구 강동대로53길 76, 성내3동주민센터 (성내동)","가람슬기 작은도서관 옆","09:00 ","18:00 ","      ","      ","","https://www.gangdong.go.kr/web/newportal/contents/gdp_001_005_004","사용","장애인 정당한 편의 기능 인증(우선구매대상지능정보화제품)","제공","제공","제공","부착","제공","미제공","제공","가능","2026-01-23 09:21:43"
"519","서울시청(서소문청사)","서울특별시 중구 덕수궁길 15, 서울시청 서소문별관 (서소문동)","1층 로비","00:00 ","2400  ","00:00 ","2400  ","","https://www.junggu.seoul.kr/minwon/content.do?cmsid=13984","사용","장애인 정당한 편의 기능 인증(우선구매대상지능정보화제품)","제공","제공","제공","부착","제공","제공","제공","가능","2026-08-31 20:28:12"
"510","번3동주민센터","서울특별시 강북구 한천로105길 21, 번3동주민센터,환경미화원휴게실 (번동)","1층 민원실 내 안쪽에 위치","08:45 ","18:00 ","      ","      ","","http://www.gangbuk.go.kr/www/contents.do?key=58","사용","장애인 정당한 편의 기능 인증(우선구매대상지능정보화제품)","제공","제공","제공","부착","제공","미제공","제공","가능","2026-08-20 17:35:38"
"411","미아동 복합청사 1층","서울특별시 강북구 솔매로49길 14, 미아동 복합청사, 미아문화정보도서관 (미아동)","1층 민원실 문 앞","09:00 ","18:00 ","      ","      ","","http://www.gangbuk.go.kr/www/contents.do?key=58","사용","장애인 정당한 편의 기능 인증(우선구매대상지능정보화제품)","제공","제공","제공","부착","제공","미제공","제공","가능","2026-08-20 17:34:26"
"408","송중동주민센터","서울특별시 강북구 오패산로 162(미아동)","송중동주민센터","08:45 ","18:00 ","      ","      ","","http://www.gangbuk.go.kr/www/contents.do?key=58","사용","장애인 정당한 편의 기능 인증(우선구매대상지능정보화제품)","제공","제공","제공","부착","제공","미제공","제공","가능","2026-08-20 17:34:18"
"523","국민은행 가산디지털종합금융센터","서울특별시 금천구 벚꽃로 286, 삼성리더스타워 1층 (가산동)","사용중지","07:00 ","23:30 ","07:00 ","23:30 ","","http://www.geumcheon.go.kr/html/048/048001005.html","사용","장애인 편의 기능 포함(일반)","제공","제공","제공","부착","제공","미제공","제공","불가능","2026-03-03 13:26:59"
"417","당산동새마을금고(생각공장지점)","서울특별시 영등포구 영등포로 150, 생각공장 당산 c동 1층 101호 (당산동1가)","1층","07:00 ","23:30 ","07:00 ","23:30 ","2017-03-27 영등포동주민센터에 설치되었던 기계를 옮겨 설치함","http://www.ydp.go.kr/main/page.do?mCode=A010010000","사용","장애인 정당한 편의 기능 인증(우선구매대상지능정보화제품)","제공","제공","제공","부착","제공","제공","제공","가능","2026-01-23 10:30:26"
"416","문래도서관","서울특별시 영등포구 문래로20길 49, 문래정보문화도서관 (문래동3가)","주차장 옆","00:00 ","2400  ","00:00 ","2400  ","","https://www.ydp.go.kr/www/contents.do?key=2679&","사용","장애인 정당한 편의 기능 인증(우선구매대상지능정보화제품)","제공","제공","제공","부착","제공","미제공","제공","가능","2026-01-23 10:30:05"
"513","사직동 주민센터","서울특별시 종로구 사직로9길 1(사직동)[서울특별시 종로구 사직동 1번지 28호]","민원실 내","09:00 ","18:00 ","      ","      ","","http://www.jongno.go.kr/Main.do?menuId=1015&menuNo=1015","사용","장애인 정당한 편의 기능 인증(우선구매대상지능정보화제품)","제공","제공","제공","부착","제공","제공","제공","가능","2026-01-22 17:52:12"
"508","장충동주민센터","서울특별시 중구 장충단로8길 22, 장충동주민센터 (장충동1가)","옥외 부스","00:00 ","2400  ","00:00 ","2400  ","","http://www.junggu.seoul.kr/minwon/content.do?cmsid=13984","사용","장애인 정당한 편의 기능 인증(우선구매대상지능정보화제품)","제공","제공","제공","부착","제공","제공","제공","가능","2026-08-31 02:06:48"
"512","삼양동주민센터","서울특별시 강북구 솔매로 69, 삼양동주민센터 (미아동)","방풍실","00:00 ","2400  ","00:00 ","2400  ","","https://www.gangbuk.go.kr/www/contents.do?key=58","사용","장애인 정당한 편의 기능 인증(우선구매대상지능정보화제품)","제공","제공","제공","부착","제공","미제공","제공","가능","2026-08-20 17:35:53"
"508","번1동주민센터","서울특별시 강북구 덕릉로41길 74, 번1동주민센터 (번동)","1층 민원실 내 위치","09:00 ","18:00 ","      ","      ","","http://www.gangbuk.go.kr/www/contents.do?key=58","사용","장애인 정당한 편의 기능 인증(우선구매대상지능정보화제품)","제공","제공","제공","부착","제공","미제공","제공","가능","2026-08-20 17:35:22"
"509","번2동주민센터","서울특별시 강북구 한천로 897, 강북보건소,번2동 주민센터 (번동)","민원실 내 안쪽에 위치","09:00 ","18:00 ","      ","      ","","http://www.gangbuk.go.kr/www/contents.do?key=58","사용","장애인 정당한 편의 기능 인증(우선구매대상지능정보화제품)","제공","제공","제공","부착","제공","미제공","제공","가능","2026-08-20 15:35:13"
"426","국립정신건강센터","서울특별시 광진구 용마산로 127, 국립정신건강센터 (중곡동)","국립정신건강센터 1층 로비","00:00 ","2400  ","00:00 ","2400  ","","https://www.gwangjin.go.kr/portal/main/contents.do?menuNo=200030","사용","장애인 정당한 편의 기능 인증(우선구매대상지능정보화제품)","제공","제공","제공","부착","제공","미제공","제공","가능","2026-07-31 09:22:12"
"415","도림동주민센터","서울특별시 영등포구 도영로7길 10, 도림동주민센터 (도림동)","주차장내","00:00 ","2400  ","00:00 ","2400  ","","https://www.ydp.go.kr/www/contents.do?key=2679&","사용","장애인 정당한 편의 기능 인증(우선구매대상지능정보화제품)","제공","제공","제공","부착","제공","미제공","제공","가능","2026-01-23 10:29:46"
"520","평창동 주민센터","서울특별시 종로구 평창문화로 65, 평창동 주민센터 (평창동)","1층 실내","08:40 ","18:00 ","      ","      ","","http://98.1.1.125:3100/ntis/athena/pegasus/login/login_main.jsp","사용","장애인 편의 기능 포함(일반)","제공","제공","제공","부착","제공","제공","제공","가능","2026-01-22 17:57:43"
"511","응봉동주민센터 KIOSK","서울특별시 성동구 독서당로 424(응봉동)","응봉동주민센터","00:00 ","2400  ","00:00 ","2400  ","24시간 운영","http://www.sd.go.kr/sd/main.do?op=mainSub&mCode=13A030030000","사용","장애인 정당한 편의 기능 인증(우선구매대상지능정보화제품)","제공","제공","제공","부착","제공","미제공","제공","가능","2026-01-20 16:23:51"
"513","용강동주민센터","서울특별시 마포구 토정로31길 31(용강동)","용강동주민센터 입구","08:00 ","20:00 ","      ","      ","2021.4.1. 운영시간 변경","https://www.mapo.go.kr/site/main/content/mapo01010202","사용","장애인 정당한 편의 기능 인증(우선구매대상지능정보화제품)","제공","제공","제공","부착","제공","미제공","제공","가능","2026-01-20 13:02:05"
"406","황학동주민센터","서울특별시 중구 난계로11길 52, 황학동주민센터 (황학동)","옥외 부스","00:00 ","2400  ","00:00 ","2400  ","","http://www.junggu.seoul.kr/minwon/content.do?cmsid=13984","사용","장애인 정당한 편의 기능 인증(우선구매대상지능정보화제품)","제공","제공","제공","부착","제공","미제공","제공","가능","2026-08-31 00:08:55"
"512","신정3동주민센터_현장민원실","서울특별시 양천구 남부순환로88길 5-7(신정동)","1층 민원실","09:00 ","18:00 ","      ","      ","주말 및 휴일 이용불가","http://www.yangcheon.go.kr/site/yangcheon/01/10101040000002016081013.jsp","사용","장애인 편의 기능 포함(일반)","제공","제공","제공","부착","제공","미제공","제공","가능","2026-08-19 16:48:41"
"517","목2동주민센터2","서울특별시 양천구 목동중앙본로 120(목동)","목2동주민센터 1층 민원실 내(외부)","08:30 ","19:00 ","      ","      ","","http://www.yangcheon.go.kr/site/yangcheon/01/10101040000002016081013.jsp","사용","장애인 정당한 편의 기능 인증(우선구매대상지능정보화제품)","제공","제공","제공","부착","제공","미제공","제공","가능","2026-07-22 16:12:12"
"408","신길5동주민센터","서울특별시 영등포구 도림로 264(신길동)","본관 입구 왼쪽","00:00 ","2400  ","00:00 ","2400  ","일요일은 미운영","http://www.ydp.go.kr/main/page.do?mCode=A010010000","사용","장애인 정당한 편의 기능 인증(우선구매대상지능정보화제품)","제공","제공","제공","부착","제공","제공","제공","가능","2026-01-23 10:21:38"
"407","영등포동주민센터","서울특별시 영등포구 양산로 232, 영등포 공공복합시설 (영등포동2가)","영등포동 공공복합센터 2층","08:30 ","18:00 ","      ","      ","토,일,공휴일 휴무","http://www.ydp.go.kr/main/page.do?mCode=A010010000","사용","장애인 정당한 편의 기능 인증(우선구매대상지능정보화제품)","제공","제공","제공","부착","제공","제공","제공","가능","2026-01-23 10:20:15"
"404","여의동주민센터 2","서울특별시 영등포구 국제금융로 124(여의도동)","여의동주민센터 1층 출입구","08:00 ","19:00 ","      ","      ","토,일, 공휴일 휴무","http://www.ydp.go.kr/main/page.do?mCode=A010010000","사용","장애인 정당한 편의 기능 인증(우선구매대상지능정보화제품)","제공","제공","제공","부착","제공","제공","제공","가능","2026-01-23 10:18:07"
"506","신월4동주민센터","서울특별시 양천구 오목로5길 34(신월동)","신월4동주민센터 외부 부스","00:00 ","2400  ","00:00 ","2400  ","","http://www.yangcheon.go.kr/site/yangcheon/01/10101040000002016081013.jsp","사용","장애인 편의 기능 포함(일반)","제공","제공","제공","부착","제공","미제공","제공","불가능","2026-01-20 10:24:44"
"401","목1동주민센터1","서울특별시 양천구 목동서로 192(목동)[서울특별시 양천구 목동 919번지 3호]","목1동주민센터 민원실 외부","09:00 ","18:00 ","      ","      ","주말 및 휴일 이용불가","http://www.yangcheon.go.kr/site/yangcheon/01/10101040000002016081013.jsp","사용","","제공","제공","제공","부착","제공","제공","제공","가능","2026-01-19 16:13:01"
"520","소공동주민센터-3","서울특별시 중구 서소문로12길 36 (서소문동)","1층 로비","09:00 ","18:00 ","      ","      ","","http://www.junggu.seoul.kr","사용","장애인 정당한 편의 기능 인증(우선구매대상지능정보화제품)","제공","제공","제공","부착","제공","미제공","제공","가능","2026-08-31 16:49:01"
"511","광희동주민센터","서울특별시 중구 퇴계로 303-9, 광희동주민센터 (광희동1가)","옥외 부스","00:00 ","2400  ","00:00 ","2400  ","","http://www.junggu.seoul.kr/minwon/content.do?cmsid=13984","사용","장애인 정당한 편의 기능 인증(우선구매대상지능정보화제품)","제공","제공","제공","부착","제공","제공","제공","가능","2026-08-31 02:17:04"
